gemeente;soort;jaar;verkiezing;"verkiezing-
partij";p;partij;w;sb;stemmen;opmerking
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;31;7;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;31;67;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;31;41;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;31;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;31;3;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;31;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;31;5;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;31;65;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;31;12;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;31;47;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;31;1;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;32;63;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;32;165;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;32;60;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;32;149;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;32;10;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;32;78;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;32;66;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;32;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;32;2;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;32;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;32;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;32;52;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;32;7;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;32;29;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;32;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;33;123;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;33;178;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;33;100;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;33;118;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;33;10;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;33;49;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;33;59;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;33;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;33;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;33;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;33;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;33;73;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;33;3;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;33;41;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;33;1;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;34;106;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;34;217;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;34;101;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;34;167;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;34;19;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;34;85;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;34;39;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;34;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;34;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;34;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;34;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;34;80;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;34;6;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;34;42;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;34;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;35;107;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;35;160;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;35;94;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;35;113;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;35;12;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;35;75;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;35;52;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;35;4;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;35;2;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;35;2;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;35;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;35;55;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;35;5;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;35;40;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;35;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;36;109;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;36;188;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;36;75;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;36;107;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;36;13;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;36;58;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;36;71;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;36;3;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;36;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;36;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;36;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;36;54;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;36;4;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;36;51;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;36;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;37;91;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;37;109;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;37;63;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;37;41;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;37;9;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;37;18;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;37;50;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;37;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;37;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;37;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;37;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;37;33;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;37;10;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;37;24;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;37;1;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;38;60;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;38;164;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;38;36;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;38;100;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;38;13;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;38;28;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;38;81;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;38;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;38;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;38;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;38;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;38;32;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;38;26;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;38;26;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;38;7;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;4;40;66;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;4;40;212;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;4;40;101;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;4;40;152;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;4;40;9;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;4;40;74;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;4;40;77;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;4;40;5;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;4;40;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;4;40;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;4;40;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;4;40;52;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;4;40;8;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;4;40;48;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;4;40;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;41;95;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;41;211;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;41;131;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;41;188;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;41;10;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;41;124;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;41;51;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;41;6;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;41;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;41;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;41;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;41;62;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;41;10;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;41;51;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;41;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;42;43;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;42;127;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;42;63;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;42;92;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;42;8;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;42;33;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;42;62;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;42;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;42;2;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;42;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;42;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;42;29;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;42;19;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;42;20;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;42;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;43;56;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;43;139;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;43;53;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;43;118;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;43;22;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;43;57;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;43;72;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;43;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;43;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;43;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;43;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;43;40;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;43;14;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;43;28;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;43;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;44;55;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;44;182;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;44;67;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;44;71;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;44;10;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;44;42;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;44;70;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;44;4;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;44;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;44;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;44;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;44;37;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;44;28;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;44;30;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;44;1;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;45;112;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;45;244;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;45;71;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;45;91;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;45;17;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;45;46;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;45;55;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;45;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;45;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;45;2;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;45;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;45;40;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;45;18;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;45;26;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;45;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;47;47;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;47;141;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;47;11;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;47;33;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;47;8;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;47;11;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;47;53;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;47;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;47;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;47;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;47;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;47;13;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;47;9;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;47;16;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;47;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;48;86;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;48;160;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;48;76;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;48;79;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;48;3;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;48;43;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;48;55;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;48;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;48;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;48;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;48;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;48;49;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;48;24;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;48;27;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;48;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;49;158;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;49;163;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;49;85;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;49;41;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;49;37;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;49;29;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;49;70;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;49;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;49;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;49;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;49;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;49;69;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;49;22;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;49;28;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;49;4;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;50;96;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;50;153;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;50;47;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;50;40;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;50;17;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;50;24;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;50;53;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;50;4;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;50;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;50;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;50;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;50;31;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;50;21;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;50;20;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;50;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;5;51;151;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;5;51;131;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;5;51;69;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;5;51;42;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;5;51;6;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;5;51;39;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;5;51;66;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;5;51;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;5;51;5;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;5;51;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;5;51;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;5;51;70;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;5;51;22;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;5;51;21;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;5;51;2;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;52;29;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;52;135;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;52;24;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;52;72;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;52;19;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;52;21;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;52;53;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;52;1;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;52;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;52;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;52;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;52;19;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;52;11;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;52;21;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;52;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;53;29;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;53;133;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;53;32;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;53;27;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;53;2;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;53;8;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;53;58;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;53;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;53;0;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;53;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;53;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;53;19;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;53;11;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;53;14;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;53;2;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;54;74;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;54;214;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;54;111;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;54;129;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;54;7;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;54;72;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;54;45;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;54;2;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;54;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;54;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;54;2;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;54;68;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;54;7;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;54;23;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;54;1;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;55;96;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;55;182;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;55;140;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;55;98;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;55;25;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;55;92;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;55;43;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;55;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;55;2;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;55;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;55;0;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;55;103;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;55;7;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;55;27;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;55;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;56;96;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;56;162;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;56;106;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;56;108;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;56;12;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;56;75;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;56;47;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;56;3;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;56;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;56;1;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;56;1;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;56;78;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;56;15;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;56;33;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;56;0;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;57;88;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;57;180;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;57;96;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;57;96;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;57;7;
Leiden;EP;2004;EP2004;EP2004-6;6;D66;8;57;64;
Leiden;EP;2004;EP2004;EP2004-7;7;SP;8;57;31;
Leiden;EP;2004;EP2004;EP2004-8;8;DemEur;8;57;0;
Leiden;EP;2004;EP2004;EP2004-9;9;LeefbEur;8;57;1;
Leiden;EP;2004;EP2004;EP2004-10;10;PvhN;8;57;0;
Leiden;EP;2004;EP2004;EP2004-11;11;NwRechts;8;57;4;
Leiden;EP;2004;EP2004;EP2004-12;12;EurTrans;8;57;84;
Leiden;EP;2004;EP2004;EP2004-13;13;LPF;8;57;13;
Leiden;EP;2004;EP2004;EP2004-14;14;PvdD;8;57;22;
Leiden;EP;2004;EP2004;EP2004-15;15;RespNu;8;57;2;
Leiden;EP;2004;EP2004;EP2004-1;1;CDA;8;58;129;
Leiden;EP;2004;EP2004;EP2004-2;2;PvdA;8;58;221;
Leiden;EP;2004;EP2004;EP2004-3;3;VVD;8;58;104;
Leiden;EP;2004;EP2004;EP2004-4;4;GRLINKS;8;58;73;
Leiden;EP;2004;EP2004;EP2004-5;5;CU-SGP;8;58;19;
